x-axis,v1,v2
second,Volt,Volt
+773.438E-06,+1.856783926E+00,+4.889447216E+00
+775.000E-06,+1.824623123E+00,+4.889447216E+00
+776.563E-06,+1.824623123E+00,+4.929648221E+00
+778.125E-06,+1.824623123E+00,+4.809045207E+00
+779.688E-06,+1.760301515E+00,+4.849246211E+00
+781.250E-06,+1.760301515E+00,+4.889447216E+00
+782.813E-06,+1.728140712E+00,+4.889447216E+00
+784.375E-06,+1.663819104E+00,+4.929648221E+00
+785.938E-06,+1.695979908E+00,+4.889447216E+00
+787.500E-06,+1.631658301E+00,+4.929648221E+00
+789.063E-06,+1.599497497E+00,+4.929648221E+00
+790.625E-06,+1.599497497E+00,+4.929648221E+00
+792.188E-06,+1.567336693E+00,+4.969849225E+00
+793.750E-06,+1.535175890E+00,+4.969849225E+00
